9.912933333333334303e+04
9.313400000000002910e+04
1.036323333333333285e+05
9.537133333333328483e+04
1.037136666666667006e+05
1.019183333333333430e+05
6.429166666666670062e+04
9.679600000000002910e+04
1.075623333333333285e+05
1.047813333333332994e+05
4.570666666666664969e+04
1.028220000000000146e+05
9.678066666666665697e+04
8.912700000000000000e+04
9.586366666666665697e+04
1.077343333333333430e+05
8.499466666666665697e+04
1.058630000000000437e+05
1.040520000000000146e+05
9.892100000000001455e+04
1.032580000000000146e+05
1.003640000000000291e+05
1.003996666666667152e+05
1.043703333333333285e+05
8.523699999999998545e+04
1.062540000000000291e+05
9.551099999999998545e+04
1.050419999999999854e+05
9.596866666666665697e+04
1.022193333333333721e+05
7.912833333333334303e+04
8.957699999999995634e+04
1.029883333333333721e+05
9.934733333333332848e+04
9.848100000000000000e+04
1.008363333333333285e+05
7.976700000000002910e+04
8.690699999999998545e+04
9.708300000000002910e+04
1.030170000000000291e+05
1.036886666666666279e+05
9.593333333333335759e+04
9.231033333333331393e+04
1.010646666666666279e+05
1.064103333333332994e+05
8.861666666666668607e+04
1.042716666666666570e+05
8.674333333333334303e+04
9.665933333333335759e+04
1.014329999999999709e+05
1.036633333333333139e+05
9.880933333333334303e+04
9.087200000000000000e+04
9.428200000000001455e+04
7.876766666666668607e+04
9.417800000000001455e+04
9.654699999999998545e+04
9.385233333333331393e+04
9.283966666666670062e+04
1.051180000000000146e+05
8.733033333333334303e+04
1.004623333333332994e+05
1.016756666666666424e+05
1.052339999999999854e+05
1.056066666666666715e+05
1.028789999999999709e+05
1.050286666666666570e+05
1.040830000000000000e+05
7.917200000000002910e+04
1.019923333333333285e+05
1.090120000000000291e+05
1.010980000000000437e+05
9.777633333333340124e+04
1.048483333333333721e+05
9.624933333333335759e+04
1.025413333333333430e+05
9.583466666666668607e+04
1.010560000000000728e+05
9.605700000000000000e+04
7.554266666666670062e+04
1.046926666666666861e+05
9.821733333333335759e+04
9.856866666666667152e+04
1.007046666666666715e+05
1.035350000000000000e+05
